2024-08-14 16:29:32 | main_v1.py | <module> | 15 | ERROR - llllll
2024-08-16 11:12:42 | main_v1.py | main | 44 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 11:12:42 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 337 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看任务
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 349 | DEBUG - 解析消息结果: tasks_id=[], category=view
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | viewTopk | 103 | DEBUG - 检查前 3 个待审批任务信息
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | viewTopk | 107 | DEBUG - tasks_id=['10039094', '10037288', '10039093', '10039092', '10038560', '10039095', '10037258', '10039096']
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10039094
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 87 | INFO - 任务ID 10039094 不是待审批任务。
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10037288
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 90 | INFO - 任务信息: 开发者: op_leidy
任务ID: 10037288
任务类型: 53
任务名称: dwd_pty_check_impala_cnt_3_1705475684894
2024-08-16 11:12:51 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10039093
2024-08-16 11:12:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 87 | INFO - 任务ID 10039093 不是待审批任务。
2024-08-16 11:12:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewTopk | 121 | INFO - 显示了待审批队列中前 3 个任务的信息。
2024-08-16 11:13:02 | main_v1.py | main | 44 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 11:13:02 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 337 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看任务10037258
2024-08-16 11:13:13 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 349 | DEBUG - 解析消息结果: tasks_id=['10037258'], category=view
2024-08-16 11:13:13 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10037258
2024-08-16 11:13:13 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 90 | INFO - 任务信息: 开发者: huangfei
任务ID: 10037258
任务类型: 121
任务名称: 研发管理PMS项目角色同步UAT
2024-08-16 11:13:17 | main_v1.py | main | 44 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 11:13:17 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 337 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 审批通过任务10037258
2024-08-16 11:13:28 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 349 | DEBUG - 解析消息结果: tasks_id=['10037258'], category=accept
2024-08-16 11:13:28 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 172 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 请求审批任务: ['10037258'], 审批状态: 通过
2024-08-16 11:13:28 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 207 | DEBUG - 任务 10037258 关联的用户ID: ['16bd52abceae57867cfaa7e4bb9adab4']
2024-08-16 11:13:29 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 214 | INFO - 任务 10037258 已审批通过。
2024-08-16 11:13:29 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 242 | DEBUG - 生成输出，用户任务状态: {'16bd52abceae57867cfaa7e4bb9adab4': {'10037258': '通过'}}
2024-08-16 11:13:29 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 375 | INFO - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 批准通过任务: ['10037258']
2024-08-16 11:14:15 | main_v1.py | main | 44 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 11:14:15 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 337 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 通过
2024-08-16 11:14:25 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 389 | ERROR - JSON decode error: Expecting value: line 1 column 1 (char 0)
2024-08-16 11:20:15 | main_v1.py | main | 44 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 11:20:15 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 340 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 审批通过任务10037258
2024-08-16 11:20:26 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 352 | DEBUG - 解析消息结果: tasks_id=['10037258'], category=accept
2024-08-16 11:20:26 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 172 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 请求审批任务: ['10037258'], 审批状态: 通过
2024-08-16 11:20:26 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 189 | WARNING - 任务 10037258 不存在，管理员 17a755177f4ad1f1d99bf8042cfbb74a 输入错误。
2024-08-16 11:20:27 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 242 | DEBUG - 生成输出，用户任务状态: {}
2024-08-16 11:20:27 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 378 | INFO - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 批准通过任务: ['10037258']
2024-08-16 13:05:36 | main_v1.py | main | 44 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 13:05:36 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 13:05:36 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 请审批任务10037257
2024-08-16 13:05:42 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["10037257"]}
2024-08-16 13:05:42 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 13:05:42 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 10037257
2024-08-16 13:05:43 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7f6bc3db2268>
2024-08-16 13:05:43 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 10037257 with messages: [None, None]
2024-08-16 13:05:43 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 66 | INFO - Task 10037257 passed the check.
2024-08-16 13:05:43 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 123 | DEBUG - combined_ad: ['任务10037257已通过规则检测，请进行审批。'], combined_msgs: ['任务10037257通过规则检测，已通知管理员进行审批。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 13:05:43 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务10037257通过规则检测，已通知管理员进行审批。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: 任务10037257已通过规则检测，请进行审批。
2024-08-16 13:09:10 | main_v1.py | main | 44 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 13:09:10 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 341 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 审批通过任务10037257
2024-08-16 13:09:21 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 353 | DEBUG - 解析消息结果: tasks_id=['10037257'], category=accept
2024-08-16 13:09:21 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 172 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 请求审批任务: ['10037257'], 审批状态: 通过
2024-08-16 13:09:22 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 207 | DEBUG - 任务 10037257 关联的用户ID: ['17369c736ab9e12dd4c5fb94e338ff78']
2024-08-16 13:09:22 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 215 | INFO - 任务 10037257 已审批通过。
2024-08-16 13:09:22 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 243 | DEBUG - 生成输出，用户任务状态: {'17369c736ab9e12dd4c5fb94e338ff78': {'10037257': '通过'}}
2024-08-16 13:09:22 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 246 | DEBUG - cus_id: 17369c736ab9e12dd4c5fb94e338ff78, tasks: {'10037257': '通过'}
2024-08-16 13:09:22 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 248 | DEBUG - task_id: 10037257, state: 通过
2024-08-16 13:09:22 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 250 | DEBUG - 任务10037257已审批通过，请注意查看。
2024-08-16 13:09:22 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 379 | INFO - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 批准通过任务: ['10037257']
2024-08-16 13:55:33 | main_v1.py | main | 44 | DEBUG - 处理键 msg_1730846d950e0a5709ac2ea44138df09 对应的用户ID: 1730846d950e0a5709ac2ea44138df09
2024-08-16 13:55:33 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 1730846d950e0a5709ac2ea44138df09 收到消息: 请帮我审批任务10036808和10032011
2024-08-16 13:55:45 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 350 | DEBUG - 解析消息结果: tasks_id=['10036808', '10032011'], category=accept
2024-08-16 13:55:45 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 172 | DEBUG - 管理员 1730846d950e0a5709ac2ea44138df09 请求审批任务: ['10036808', '10032011'], 审批状态: 通过
2024-08-16 13:55:45 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 189 | WARNING - 任务 10036808 不存在，管理员 1730846d950e0a5709ac2ea44138df09 输入错误。
2024-08-16 13:55:45 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 243 | DEBUG - 生成输出，用户任务状态: {}
2024-08-16 13:55:45 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 376 | INFO - 管理员 1730846d950e0a5709ac2ea44138df09 批准通过任务: ['10036808', '10032011']
2024-08-16 14:04:55 | main_v1.py | main | 44 | DEBUG - 处理键 msg_16bd52abceae57867cfaa7e4bb9adab4 对应的用户ID: 16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:04:55 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:04:55 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_16bd52abceae57867cfaa7e4bb9adab4 said: 你好
2024-08-16 14:05:03 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: 您好，小智在此为您服务！为了更快地处理您的调度审批请求，请您提供任务编号，以便我们迅速定位到具体任务。任务编号是由数字组成的，请您核对后告诉我。如果您不确定如何查找任务编号，也可以描述一下任务的详细情况，我会尽量帮助您。请告诉我任务编号是多少呢？
2024-08-16 14:05:03 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 265 | ERROR - JSON decode error: Expecting value: line 1 column 1 (char 0)
2024-08-16 14:13:40 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_16bd52abceae57867cfaa7e4bb9adab4 对应的用户ID: 16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:13:40 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:13:40 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_16bd52abceae57867cfaa7e4bb9adab4 said: 请帮我审批任务10037085
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["10037085"]}
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 10037085
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7ff0250e82f0>
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 10037085 with messages: [None, '任务负责人至少2个。']
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 84 | WARNING - Task 10037085 has issues: ['任务负责人至少2个。']
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 123 | DEBUG - combined_ad: [], combined_msgs: ['任务10037085存在的以下问题：\n1. 任务负责人至少2个。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 14:13:47 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务10037085存在的以下问题：\n1. 任务负责人至少2个。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: None
2024-08-16 14:14:23 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_16bd52abceae57867cfaa7e4bb9adab4 对应的用户ID: 16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:14:23 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:14:23 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_16bd52abceae57867cfaa7e4bb9adab4 said: 请帮我审批任务10037085
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["10037085"]}
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 10037085
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7f02522762f0>
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 10037085 with messages: [None, None]
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 66 | INFO - Task 10037085 passed the check.
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 123 | DEBUG - combined_ad: ['任务10037085已通过规则检测，请进行审批。'], combined_msgs: ['任务10037085通过规则检测，已通知管理员进行审批。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 14:14:30 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务10037085通过规则检测，已通知管理员进行审批。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: 任务10037085已通过规则检测，请进行审批。
2024-08-16 14:21:15 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_16bd52abceae57867cfaa7e4bb9adab4 对应的用户ID: 16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:21:15 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_16bd52abceae57867cfaa7e4bb9adab4
2024-08-16 14:21:15 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_16bd52abceae57867cfaa7e4bb9adab4 said: 请审批任务10037288
2024-08-16 14:21:22 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["10037288"]}
2024-08-16 14:21:22 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:21:22 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 10037288
2024-08-16 14:21:22 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7f6972609268>
2024-08-16 14:21:22 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 10037288 with messages: [None, None]
2024-08-16 14:21:22 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 123 | DEBUG - combined_ad: [], combined_msgs: ['任务10037288已经通知管理员进行审批，无需重复申请。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 14:21:22 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务10037288已经通知管理员进行审批，无需重复申请。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: None
2024-08-16 14:26:55 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:26:55 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:26:55 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 请审批任务10031416
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["10031416"]}
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 10031416
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7f6972609268>
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 10031416 with messages: [None, None]
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 66 | INFO - Task 10031416 passed the check.
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 123 | DEBUG - combined_ad: ['任务10031416已通过规则检测，请进行审批。'], combined_msgs: ['任务10031416通过规则检测，已通知管理员进行审批。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 14:27:01 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务10031416通过规则检测，已通知管理员进行审批。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: 任务10031416已通过规则检测，请进行审批。
2024-08-16 14:28:22 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:22 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:22 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 请审批任务10031416
2024-08-16 14:28:28 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["10031416"]}
2024-08-16 14:28:28 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:28:28 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 10031416
2024-08-16 14:28:28 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7f6972609268>
2024-08-16 14:28:28 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 10031416 with messages: [None, None]
2024-08-16 14:28:28 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 123 | DEBUG - combined_ad: [], combined_msgs: ['任务10031416已经通知管理员进行审批，无需重复申请。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 14:28:28 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务10031416已经通知管理员进行审批，无需重复申请。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: None
2024-08-16 14:28:32 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:32 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:32 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 审批任务
2024-08-16 14:28:39 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":[]}
2024-08-16 14:28:39 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:28:39 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['没有提取到任务ID。\n请检查是否输入了任务ID。'], combined_ad: None
2024-08-16 14:28:47 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:47 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:47 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 532532
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["532532"]}
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 532532
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7f6972609268>
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 109 | ERROR - ValueError for task ID 532532
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 532532 with messages: ['没有查询到相关的任务。\n请检查输入的任务ID是否正确。']
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | cusMsg | 84 | WARNING - Task 532532 has issues: ['没有查询到相关的任务。\n请检查输入的任务ID是否正确。']
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | checkId | 123 | DEBUG - combined_ad: [], combined_msgs: ['任务532532存在的以下问题：\n1. 没有查询到相关的任务。\n请检查输入的任务ID是否正确。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 14:28:53 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务532532存在的以下问题：\n1. 没有查询到相关的任务。\n请检查输入的任务ID是否正确。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: None
2024-08-16 14:28:59 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:59 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:28:59 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 任务
2024-08-16 14:29:07 | /home/hezp1/AI/app_weichat/cus_interact.py | getData | 143 | INFO - -------> getData: 您好，小智在此为您服务！为了更快地处理您的调度审批请求，请您提供任务编号，以便我们迅速定位到具体任务。任务编号是由数字组成的，请您核对后告诉我。如果您不确定如何查找任务编号，也可以描述一下任务的详细情况，我会尽量帮助您。请告诉我任务编号是多少呢？
2024-08-16 14:29:07 | /home/hezp1/AI/app_weichat/cus_interact.py | cusInteract | 265 | ERROR - JSON decode error: Expecting value: line 1 column 1 (char 0)
2024-08-16 14:29:41 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 14:29:41 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看任务信息
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 350 | DEBUG - 解析消息结果: tasks_id=[], category=view
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewTopk | 103 | DEBUG - 检查前 3 个待审批任务信息
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewTopk | 107 | DEBUG - tasks_id=['10039094', '10031416', '10037288', '10037085', '10039093', '10039092', '10038560', '10039095', '10039096', '10037257']
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10039094
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 87 | INFO - 任务ID 10039094 不是待审批任务。
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10031416
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 90 | INFO - 任务信息: 开发者: lixh6
任务ID: 10031416
任务类型: 38
任务名称: ifp.ACC_OTC_TA_ACCT登记账户-UAT_1697442481032
2024-08-16 14:29:52 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10037288
